"1660582","-108.54042208","39.05041079","318"," "," "," ","Mountain View","Street"," ",""," ","318 Mountain View Street ","Grand Junction","81503","Mesa"
"1660583","-108.54057374","39.05174823","2761"," "," "," ","Cheyenne","Drive"," ",""," ","2761 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660584","-108.54277554","39.05221111","2750"," "," "," ","Cheyenne","Drive"," ",""," ","2750 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660585","-108.54137796","39.05535736","2757"," "," "," ","C 1/2","Road"," ",""," ","2757 C 1/2 Road ","Grand Junction","81501","Mesa"
"1660586","-108.54221872","39.05240116","2752"," "," "," ","Cheyenne","Drive"," ",""," ","2752 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660587","-108.54198449","39.05286124","336"," "," "," ","Yuma","Court"," ",""," ","336 Yuma Court ","Grand Junction","81503","Mesa"
"1660588","-108.54017077","39.0554757","2759"," "," "," ","C 1/2","Road"," ",""," ","2759 C 1/2 Road ","Grand Junction","81501","Mesa"
"1660589","-108.53387449","39.04881303","2798"," "," "," ","Unaweep","Avenue"," ",""," ","2798 Unaweep Avenue ","Grand Junction","81503","Mesa"
"1660590","-108.53598075","39.0547186","2787"," "," "," ","C 1/2","Road"," ",""," ","2787 C 1/2 Road ","Grand Junction","81501","Mesa"
"1660591","-108.53957888","39.05546856","2767"," "," "," ","C 1/2","Road"," ",""," ","2767 C 1/2 Road ","Grand Junction","81501","Mesa"
"1660592","-108.53986583","39.05546111","2763"," "," "," ","C 1/2"," "," ",""," ","2763 C 1/2 ","Grand Junction","81501","Mesa"
"1660593","-108.53578879","39.04859422","301"," "," "," ","Zuni","Drive"," ",""," ","301 Zuni Drive ","Grand Junction","81503","Mesa"
"1660594","-108.53578637","39.04882286","303"," "," "," ","Zuni","Drive"," ",""," ","303 Zuni Drive ","Grand Junction","81503","Mesa"
"1660595","-108.53577683","39.04903867","305"," "," "," ","Zuni","Drive"," ",""," ","305 Zuni Drive ","Grand Junction","81503","Mesa"
"1660596","-108.53580596","39.0503467","317"," "," "," ","Zuni","Drive"," ",""," ","317 Zuni Drive ","Grand Junction","81503","Mesa"
"1660597","-108.53605525","39.05033171","2789"," "," "," ","Laguna","Drive"," ",""," ","2789 Laguna Drive ","Grand Junction","81503","Mesa"
"1660598","-108.53640436","39.05034375","2787"," "," "," ","Laguna","Drive"," ",""," ","2787 Laguna Drive ","Grand Junction","81503","Mesa"
"1660599","-108.53675031","39.05033389","2785"," "," "," ","Laguna","Drive"," ",""," ","2785 Laguna Drive ","Grand Junction","81503","Mesa"
"1660600","-108.53707325","39.0503373","2783"," "," "," ","Laguna","Drive"," ",""," ","2783 Laguna Drive ","Grand Junction","81503","Mesa"
"1660601","-108.53736482","39.05035809","2781"," "," "," ","Laguna","Drive"," ",""," ","2781 Laguna Drive ","Grand Junction","81503","Mesa"
"1660602","-108.53767473","39.05028907","2779"," "," "," ","Laguna","Drive"," ",""," ","2779 Laguna Drive ","Grand Junction","81503","Mesa"
"1660603","-108.53820319","39.05026287","315"," "," "," ","Acoma","Drive"," ",""," ","315 Acoma Drive ","Grand Junction","81503","Mesa"
"1660604","-108.53816308","39.05055614","317"," "," "," ","Acoma","Drive"," ",""," ","317 Acoma Drive ","Grand Junction","81503","Mesa"
"1660605","-108.53816476","39.05080368","319"," "," "," ","Acoma","Drive"," ",""," ","319 Acoma Drive ","Grand Junction","81503","Mesa"
"1660606","-108.53815536","39.05105132","321"," "," "," ","Acoma","Drive"," ",""," ","321 Acoma Drive ","Grand Junction","81503","Mesa"
"1660607","-108.53816728","39.05130066","323"," "," "," ","Acoma","Drive"," ",""," ","323 Acoma Drive ","Grand Junction","81503","Mesa"
"1660608","-108.53815004","39.051549","325"," "," "," ","Acoma","Drive"," ",""," ","325 Acoma Drive ","Grand Junction","81503","Mesa"
"1660609","-108.5381874","39.05179417","327"," "," "," ","Acoma","Drive"," ",""," ","327 Acoma Drive ","Grand Junction","81503","Mesa"
"1660610","-108.53578511","39.04929254","307"," "," "," ","Zuni","Drive"," ",""," ","307 Zuni Drive ","Grand Junction","81503","Mesa"
"1660611","-108.53577009","39.0495749","309"," "," "," ","Zuni","Drive"," ",""," ","309 Zuni Drive ","Grand Junction","81503","Mesa"
"1660612","-108.5357662","39.04981975","311"," "," "," ","Zuni","Drive"," ",""," ","311 Zuni Drive ","Grand Junction","81503","Mesa"
"1660613","-108.53577179","39.05005054","313"," "," "," ","Zuni","Drive"," ",""," ","313 Zuni Drive ","Grand Junction","81503","Mesa"
"1660614","-108.53397414","39.05111964","322"," "," "," ","Hopi","Drive"," ",""," ","322 Hopi Drive ","Grand Junction","81503","Mesa"
"1660615","-108.5340946","39.05141956","2798"," "," "," ","Cheyenne","Drive"," ",""," ","2798 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660616","-108.53440053","39.05156813","2796"," "," "," ","Cheyenne","Drive"," ",""," ","2796 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660617","-108.53675125","39.05217043","2782"," "," "," ","Cheyenne","Drive"," ",""," ","2782 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660618","-108.53709982","39.05218063","2780"," "," "," ","Cheyenne","Drive"," ",""," ","2780 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660619","-108.53746966","39.05221564","2778"," "," "," ","Cheyenne","Drive"," ",""," ","2778 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660620","-108.53753287","39.05246745","334"," "," "," ","Acoma","Court"," ",""," ","334 Acoma Court ","Grand Junction","81503","Mesa"
"1660621","-108.5378081","39.05262575","333"," "," "," ","Acoma","Court"," ",""," ","333 Acoma Court ","Grand Junction","81503","Mesa"
"1660622","-108.5381124","39.05247095","331"," "," "," ","Acoma","Court"," ",""," ","331 Acoma Court ","Grand Junction","81503","Mesa"
"1660623","-108.53820002","39.05218353","2776"," "," "," ","Cheyenne","Drive"," ",""," ","2776 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660624","-108.53474821","39.05163326","2794"," "," "," ","Cheyenne","Drive"," ",""," ","2794 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660625","-108.53514039","39.05176476","2792"," "," "," ","Cheyenne","Drive"," ",""," ","2792 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660626","-108.53559919","39.05190946","2790"," "," "," ","Cheyenne","Drive"," ",""," ","2790 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660627","-108.53764733","39.05181544","2781"," "," "," ","Cheyenne","Drive"," ",""," ","2781 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660628","-108.53728679","39.0517906","2783"," "," "," ","Cheyenne","Drive"," ",""," ","2783 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660629","-108.53725184","39.05152229","323"," "," "," ","Apache","Drive"," ",""," ","323 Apache Drive ","Grand Junction","81503","Mesa"
"1660630","-108.53766779","39.0516065","328"," "," "," ","Acoma","Drive"," ",""," ","328 Acoma Drive ","Grand Junction","81503","Mesa"
"1660631","-108.53770847","39.05137777","326"," "," "," ","Acoma","Drive"," ",""," ","326 Acoma Drive ","Grand Junction","81503","Mesa"
"1660632","-108.53720919","39.05125741","321"," "," "," ","Apache","Drive"," ",""," ","321 Apache Drive ","Grand Junction","81503","Mesa"
"1660633","-108.53771023","39.05114917","324"," "," "," ","Acoma","Drive"," ",""," ","324 Acoma Drive ","Grand Junction","81503","Mesa"
"1660634","-108.53722615","39.05100967","319"," "," "," ","Apache","Drive"," ",""," ","319 Apache Drive ","Grand Junction","81503","Mesa"
"1660635","-108.53769754","39.05093391","322"," "," "," ","Acoma","Drive"," ",""," ","322 Acoma Drive ","Grand Junction","81503","Mesa"
"1660636","-108.53763482","39.05071207","2780"," "," "," ","Laguna","Drive"," ",""," ","2780 Laguna Drive ","Grand Junction","81503","Mesa"
"1660637","-108.53726829","39.05070584","2782"," "," "," ","Laguna","Drive"," ",""," ","2782 Laguna Drive ","Grand Junction","81503","Mesa"
"1660638","-108.53666737","39.05071897","2784"," "," "," ","Laguna","Drive"," ",""," ","2784 Laguna Drive ","Grand Junction","81503","Mesa"
"1660639","-108.53670787","39.05094537","322"," "," "," ","Apache","Drive"," ",""," ","322 Apache Drive ","Grand Junction","81503","Mesa"
"1660640","-108.53674097","39.05121884","324"," "," "," ","Apache","Drive"," ",""," ","324 Apache Drive ","Grand Junction","81503","Mesa"
"1660641","-108.53677102","39.05147988","326"," "," "," ","Apache","Drive"," ",""," ","326 Apache Drive ","Grand Junction","81503","Mesa"
"1660642","-108.53673129","39.05174716","328"," "," "," ","Apache","Drive"," ",""," ","328 Apache Drive ","Grand Junction","81503","Mesa"
"1660643","-108.5363375","39.05169729","2787"," "," "," ","Cheyenne","Drive"," ",""," ","2787 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660644","-108.5362744","39.05143208","323"," "," "," ","Taos","Drive"," ",""," ","323 Taos Drive ","Grand Junction","81503","Mesa"
"1660645","-108.53626932","39.05119561","321"," "," "," ","Taos","Drive"," ",""," ","321 Taos Drive ","Grand Junction","81503","Mesa"
"1660646","-108.53625833","39.05096367","319"," "," "," ","Taos","Drive"," ",""," ","319 Taos Drive ","Grand Junction","81503","Mesa"
"1660647","-108.53630406","39.05071914","317"," "," "," ","Taos","Drive"," ",""," ","317 Taos Drive ","Grand Junction","81503","Mesa"
"1660648","-108.53577569","39.05074201","320"," "," "," ","Taos","Drive"," ",""," ","320 Taos Drive ","Grand Junction","81503","Mesa"
"1660649","-108.53580707","39.05098856","322"," "," "," ","Taos","Drive"," ",""," ","322 Taos Drive ","Grand Junction","81503","Mesa"
"1660650","-108.53580531","39.05122142","324"," "," "," ","Taos","Drive"," ",""," ","324 Taos Drive ","Grand Junction","81503","Mesa"
"1660651","-108.53573164","39.05154458","2789"," "," "," ","Cheyenne","Drive"," ",""," ","2789 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660652","-108.53538783","39.05142968","2791"," "," "," ","Cheyenne","Drive"," ",""," ","2791 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660653","-108.53537674","39.05118548","323"," "," "," ","Zuni","Drive"," ",""," ","323 Zuni Drive ","Grand Junction","81503","Mesa"
"1660654","-108.53534722","39.05096231","321"," "," "," ","Zuni","Drive"," ",""," ","321 Zuni Drive ","Grand Junction","81503","Mesa"
"1660655","-108.5354352","39.05071123","319"," "," "," ","Zuni","Drive"," ",""," ","319 Zuni Drive ","Grand Junction","81503","Mesa"
"1660656","-108.53420776","39.05000839","314"," "," "," ","Hopi","Drive"," ",""," ","314 Hopi Drive ","Grand Junction","81503","Mesa"
"1660657","-108.53393895","39.05032703","316"," "," "," ","Hopi","Drive"," ",""," ","316 Hopi Drive ","Grand Junction","81503","Mesa"
"1660658","-108.5339716","39.05060915","318"," "," "," ","Hopi","Drive"," ",""," ","318 Hopi Drive ","Grand Junction","81503","Mesa"
"1660659","-108.53395241","39.05084207","320"," "," "," ","Hopi","Drive"," ",""," ","320 Hopi Drive ","Grand Junction","81503","Mesa"
"1660660","-108.53417282","39.04924437","308"," "," "," ","Hopi","Drive"," ",""," ","308 Hopi Drive ","Grand Junction","81503","Mesa"
"1660661","-108.534148","39.04950226","310"," "," "," ","Hopi","Drive"," ",""," ","310 Hopi Drive ","Grand Junction","81503","Mesa"
"1660662","-108.53416467","39.04898688","304"," "," "," ","Hopi","Drive"," ",""," ","304 Hopi Drive ","Grand Junction","81503","Mesa"
"1660663","-108.53418777","39.0497465","312"," "," "," ","Hopi","Drive"," ",""," ","312 Hopi Drive ","Grand Junction","81503","Mesa"
"1660664","-108.53425543","39.04880895","302"," "," "," ","Hopi","Drive"," ",""," ","302 Hopi Drive ","Grand Junction","81503","Mesa"
"1660665","-108.5352486","39.04860707","300"," "," "," ","Zuni","Drive"," ",""," ","300 Zuni Drive ","Grand Junction","81503","Mesa"
"1660666","-108.53526899","39.04881329","302"," "," "," ","Zuni","Drive"," ",""," ","302 Zuni Drive ","Grand Junction","81503","Mesa"
"1660667","-108.53523899","39.04899717","304"," "," "," ","Zuni","Drive"," ",""," ","304 Zuni Drive ","Grand Junction","81503","Mesa"
"1660668","-108.5352599","39.04919627","306"," "," "," ","Zuni","Drive"," ",""," ","306 Zuni Drive ","Grand Junction","81503","Mesa"
"1660669","-108.53526505","39.04939272","308"," "," "," ","Zuni","Drive"," ",""," ","308 Zuni Drive ","Grand Junction","81503","Mesa"
"1660670","-108.53528657","39.04958443","310"," "," "," ","Zuni","Drive"," ",""," ","310 Zuni Drive ","Grand Junction","81503","Mesa"
"1660671","-108.53528411","39.04977653","312"," "," "," ","Zuni","Drive"," ",""," ","312 Zuni Drive ","Grand Junction","81503","Mesa"
"1660672","-108.53521957","39.05000004","314"," "," "," ","Zuni","Drive"," ",""," ","314 Zuni Drive ","Grand Junction","81503","Mesa"
"1660673","-108.53524253","39.05035965","316"," "," "," ","Zuni","Drive"," ",""," ","316 Zuni Drive ","Grand Junction","81503","Mesa"
"1660674","-108.53490389","39.05057079","318"," "," "," ","Zuni","Drive"," ",""," ","318 Zuni Drive ","Grand Junction","81503","Mesa"
"1660675","-108.53485023","39.05075729","320"," "," "," ","Zuni","Drive"," ",""," ","320 Zuni Drive ","Grand Junction","81503","Mesa"
"1660676","-108.53483108","39.05097377","322"," "," "," ","Zuni","Drive"," ",""," ","322 Zuni Drive ","Grand Junction","81503","Mesa"
"1660677","-108.53482888","39.05126644","2793"," "," "," ","Cheyenne","Drive"," ",""," ","2793 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660678","-108.53449317","39.05115643","2795"," "," "," ","Cheyenne","Drive"," ",""," ","2795 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660679","-108.53441734","39.05086757","321"," "," "," ","Hopi","Drive"," ",""," ","321 Hopi Drive ","Grand Junction","81503","Mesa"
"1660680","-108.53445529","39.05057713","319"," "," "," ","Hopi","Drive"," ",""," ","319 Hopi Drive ","Grand Junction","81503","Mesa"
"1660681","-108.53470091","39.05031095","317"," "," "," ","Hopi","Drive"," ",""," ","317 Hopi Drive ","Grand Junction","81503","Mesa"
"1660682","-108.53476186","39.05006364","315"," "," "," ","Hopi","Drive"," ",""," ","315 Hopi Drive ","Grand Junction","81503","Mesa"
"1660683","-108.53470443","39.0497754","313"," "," "," ","Hopi","Drive"," ",""," ","313 Hopi Drive ","Grand Junction","81503","Mesa"
"1660684","-108.53475477","39.04954786","311"," "," "," ","Hopi","Drive"," ",""," ","311 Hopi Drive ","Grand Junction","81503","Mesa"
"1660685","-108.53473121","39.04938707","309"," "," "," ","Hopi","Drive"," ",""," ","309 Hopi Drive ","Grand Junction","81503","Mesa"
"1660686","-108.53473356","39.04920277","307"," "," "," ","Hopi","Drive"," ",""," ","307 Hopi Drive ","Grand Junction","81503","Mesa"
"1660687","-108.53474033","39.04900071","305"," "," "," ","Hopi","Drive"," ",""," ","305 Hopi Drive ","Grand Junction","81503","Mesa"
"1660688","-108.53474696","39.0488113","303"," "," "," ","Hopi","Drive"," ",""," ","303 Hopi Drive ","Grand Junction","81503","Mesa"
"1660689","-108.53478332","39.04860669","301"," "," "," ","Hopi","Drive"," ",""," ","301 Hopi Drive ","Grand Junction","81503","Mesa"
"1660690","-108.54060626","39.05228836","2758"," "," "," ","Cheyenne","Drive"," ",""," ","2758 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660691","-108.54102037","39.05221924","2756"," "," "," ","Cheyenne","Drive"," ",""," ","2756 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660692","-108.54092724","39.05255752","328"," "," "," ","Mountain View","Court"," ",""," ","328 Mountain View Court ","Grand Junction","81503","Mesa"
"1660693","-108.54149263","39.05266512","327"," "," "," ","Mountain View","Court"," ",""," ","327 Mountain View Court ","Grand Junction","81503","Mesa"
"1660694","-108.54163038","39.05219208","2754"," "," "," ","Cheyenne","Drive"," ",""," ","2754 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660695","-108.54136575","39.05176289","2757"," "," "," ","Cheyenne","Drive"," ",""," ","2757 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660696","-108.54099111","39.05118877","323"," "," "," ","Mountain View","Street"," ",""," ","323 Mountain View Street ","Grand Junction","81503","Mesa"
"1660697","-108.54092461","39.05036112","317"," "," "," ","Mountain View","Street"," ",""," ","317 Mountain View Street ","Grand Junction","81503","Mesa"
"1660698","-108.5409547","39.05090121","321"," "," "," ","Mountain View","Street"," ",""," ","321 Mountain View Street ","Grand Junction","81503","Mesa"
"1660699","-108.54096476","39.05055718","319"," "," "," ","Mountain View","Street"," ",""," ","319 Mountain View Street ","Grand Junction","81503","Mesa"
"1660700","-108.54102423","39.05155588","325"," "," "," ","Mountain View","Street"," ",""," ","325 Mountain View Street ","Grand Junction","81503","Mesa"
"1660701","-108.54104008","39.05182094","2759"," "," "," ","Cheyenne","Drive"," ",""," ","2759 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660702","-108.53923368","39.05168907","2771"," "," "," ","Cheyenne","Drive"," ",""," ","2771 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660703","-108.53939077","39.05231161","2772"," "," "," ","Cheyenne","Drive"," ",""," ","2772 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660704","-108.53867968","39.05233559","2774"," "," "," ","Cheyenne","Drive"," ",""," ","2774 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660705","-108.54242528","39.0486407","2752"," "," "," ","Unaweep","Avenue"," ",""," ","2752 Unaweep Avenue ","Grand Junction","81503","Mesa"
"1660706","-108.54150616","39.05323024","331"," "," "," ","Mountain View","Court"," ",""," ","331 Mountain View Court ","Grand Junction","81503","Mesa"
"1660707","-108.54112788","39.05333394","333"," "," "," ","Mountain View","Court"," ",""," ","333 Mountain View Court ","Grand Junction","81503","Mesa"
"1660708","-108.53816281","39.05008456","313"," "," "," ","Acoma","Drive"," ",""," ","313 Acoma Drive ","Grand Junction","81503","Mesa"
"1660709","-108.53807167","39.04979128","311"," "," "," ","Acoma","Drive"," ",""," ","311 Acoma Drive ","Grand Junction","81503","Mesa"
"1660710","-108.53806558","39.04946781","309"," "," "," ","Acoma","Drive"," ",""," ","309 Acoma Drive ","Grand Junction","81503","Mesa"
"1660711","-108.53826328","39.04909316","307"," "," "," ","Acoma","Drive"," ",""," ","307 Acoma Drive ","Grand Junction","81503","Mesa"
"1660712","-108.53811807","39.04897718","305"," "," "," ","Acoma","Drive"," ",""," ","305 Acoma Drive ","Grand Junction","81503","Mesa"
"1660713","-108.53807366","39.04879413","303"," "," "," ","Acoma","Drive"," ",""," ","303 Acoma Drive ","Grand Junction","81503","Mesa"
"1660714","-108.53824644","39.04866605","2776"," "," "," ","Unaweep","Avenue"," ",""," ","2776 Unaweep Avenue ","Grand Junction","81503","Mesa"
"1660715","-108.53761122","39.05012145","314"," "," "," ","Acoma","Drive"," ",""," ","314 Acoma Drive ","Grand Junction","81503","Mesa"
"1660716","-108.53756966","39.04993188","312"," "," "," ","Acoma","Drive"," ",""," ","312 Acoma Drive ","Grand Junction","81503","Mesa"
"1660717","-108.53750094","39.04977996","310"," "," "," ","Acoma","Drive"," ",""," ","310 Acoma Drive ","Grand Junction","81503","Mesa"
"1660718","-108.5376274","39.04961355","308"," "," "," ","Acoma","Drive"," ",""," ","308 Acoma Drive ","Grand Junction","81503","Mesa"
"1660719","-108.5373514","39.04956473","2780"," "," "," ","Helena","Street"," ",""," ","2780 Helena Street ","Grand Junction","81503","Mesa"
"1660720","-108.5373501","39.0492252","2781"," "," "," ","Helena","Street"," ",""," ","2781 Helena Street ","Grand Junction","81503","Mesa"
"1660721","-108.53760396","39.04896265","306"," "," "," ","Acoma","Drive"," ",""," ","306 Acoma Drive ","Grand Junction","81503","Mesa"
"1660722","-108.53756897","39.04880024","304"," "," "," ","Acoma","Drive"," ",""," ","304 Acoma Drive ","Grand Junction","81503","Mesa"
"1660723","-108.53750496","39.04861471","302"," "," "," ","Acoma","Drive"," ",""," ","302 Acoma Drive ","Grand Junction","81503","Mesa"
"1660724","-108.54288087","39.05179706","2751"," "," "," ","Cheyenne","Drive"," ",""," ","2751 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660725","-108.54259193","39.05180909","2753"," "," "," ","Cheyenne","Drive"," ",""," ","2753 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660726","-108.54232991","39.0518182","2755"," "," "," ","Cheyenne","Drive"," ",""," ","2755 Cheyenne Drive ","Grand Junction","81503","Mesa"
"1660727","-108.54198221","39.05156035","323"," "," "," ","Talon","Drive"," ",""," ","323 Talon Drive ","Grand Junction","81503","Mesa"
"1660728","-108.54191795","39.05134896","321"," "," "," ","Talon","Drive"," ",""," ","321 Talon Drive ","Grand Junction","81503","Mesa"
"1660729","-108.54190687","39.0511534","319"," "," "," ","Talon","Drive"," ",""," ","319 Talon Drive ","Grand Junction","81503","Mesa"
"1660730","-108.54192065","39.05096455","317"," "," "," ","Talon","Drive"," ",""," ","317 Talon Drive ","Grand Junction","81503","Mesa"
"1660731","-108.54228996","39.05077186","315"," "," "," ","Talon","Drive"," ",""," ","315 Talon Drive ","Grand Junction","81503","Mesa"
"1660732","-108.54228528","39.0509566","313"," "," "," ","Talon","Drive"," ",""," ","313 Talon Drive ","Grand Junction","81503","Mesa"
"1660733","-108.54228508","39.0511514","311"," "," "," ","Talon","Drive"," ",""," ","311 Talon Drive ","Grand Junction","81503","Mesa"
"1660734","-108.54227294","39.05134535","2758"," "," "," ","Laguna","Drive"," ",""," ","2758 Laguna Drive ","Grand Junction","81503","Mesa"
"1660735","-108.54240467","39.05149685","2756"," "," "," ","Laguna","Drive"," ",""," ","2756 Laguna Drive ","Grand Junction","81503","Mesa"
"1660736","-108.54263882","39.05152956","2754"," "," "," ","Laguna","Drive"," ",""," ","2754 Laguna Drive ","Grand Junction","81503","Mesa"
"1660737","-108.54289701","39.05149344","2752"," "," "," ","Laguna","Drive"," ",""," ","2752 Laguna Drive ","Grand Junction","81503","Mesa"
"1660738","-108.54281893","39.05108298","2751"," "," "," ","Laguna","Drive"," ",""," ","2751 Laguna Drive ","Grand Junction","81503","Mesa"
"1660739","-108.54278805","39.05088364","310"," "," "," ","Talon","Drive"," ",""," ","310 Talon Drive ","Grand Junction","81503","Mesa"
"1660740","-108.54281936","39.0506885","312"," "," "," ","Talon","Drive"," ",""," ","312 Talon Drive ","Grand Junction","81503","Mesa"
"1660741","-108.54252831","39.0503427","314"," "," "," ","Talon","Drive"," ",""," ","314 Talon Drive ","Grand Junction","81503","Mesa"
"1660742","-108.54195383","39.05035141","316"," "," "," ","Talon","Drive"," ",""," ","316 Talon Drive ","Grand Junction","81503","Mesa"
"1660743","-108.5414608","39.05052063","318"," "," "," ","Talon","Drive"," ",""," ","318 Talon Drive ","Grand Junction","81503","Mesa"
"1660744","-108.54142584","39.05094036","320"," "," "," ","Talon","Drive"," ",""," ","320 Talon Drive ","Grand Junction","81503","Mesa"
"1660745","-108.54142585","39.05131961","322"," "," "," ","Talon","Drive"," ",""," ","322 Talon Drive ","Grand Junction","81503","Mesa"
"1660746","-108.54143882","39.0515309","324"," "," "," ","Talon","Drive"," ",""," ","324 Talon Drive ","Grand Junction","81503","Mesa"
"1660747","-108.53707859","39.04953768","311"," "," "," ","Carriage Hills","Court"," ",""," ","311 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660748","-108.53710398","39.04970657","313"," "," "," ","Carriage Hills","Court"," ",""," ","313 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660749","-108.53713041","39.0498727","315"," "," "," ","Carriage Hills","Court"," ",""," ","315 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660750","-108.53704895","39.05006203","317"," "," "," ","Carriage Hills","Court"," ",""," ","317 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660751","-108.53685453","39.05011343","319"," "," "," ","Carriage Hills","Court"," ",""," ","319 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660752","-108.5365929","39.05010008","323"," "," "," ","Carriage Hills","Court"," ",""," ","323 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660753","-108.53617187","39.05011536","324"," "," "," ","Carriage Hills","Court"," ",""," ","324 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660754","-108.53614326","39.04994798","322"," "," "," ","Carriage Hills","Court"," ",""," ","322 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660755","-108.53620868","39.04977061","320"," "," "," ","Carriage Hills","Court"," ",""," ","320 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660756","-108.5364402","39.04974937","318"," "," "," ","Carriage Hills","Court"," ",""," ","318 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660757","-108.53665652","39.04972952","316"," "," "," ","Carriage Hills","Court"," ",""," ","316 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660758","-108.53667303","39.04955787","2784"," "," "," ","Helena","Court"," ",""," ","2784 Helena Court ","Grand Junction","81503","Mesa"
"1660759","-108.53620432","39.04956634","2788"," "," "," ","Helena","Court"," ",""," ","2788 Helena Court ","Grand Junction","81503","Mesa"
"1660760","-108.53617403","39.04938909","2790"," "," "," ","Helena","Court"," ",""," ","2790 Helena Court ","Grand Junction","81503","Mesa"
"1660761","-108.53620662","39.04919897","2789"," "," "," ","Helena","Court"," ",""," ","2789 Helena Court ","Grand Junction","81503","Mesa"
"1660762","-108.53645138","39.04916916","2787"," "," "," ","Helena","Court"," ",""," ","2787 Helena Court ","Grand Junction","81503","Mesa"
"1660763","-108.53665485","39.04920128","2785"," "," "," ","Helena","Court"," ",""," ","2785 Helena Court ","Grand Junction","81503","Mesa"
"1660764","-108.53660753","39.04900721","308"," "," "," ","Carriage Hills","Court"," ",""," ","308 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660765","-108.53623389","39.04899551","306"," "," "," ","Carriage Hills","Court"," ",""," ","306 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660766","-108.53628086","39.0488799","304"," "," "," ","Carriage Hills","Court"," ",""," ","304 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660767","-108.53650619","39.04877796","302"," "," "," ","Carriage Hills","Court"," ",""," ","302 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660768","-108.53652897","39.0485968","300"," "," "," ","Carriage Hills","Court"," ",""," ","300 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660769","-108.53707897","39.04924123","309"," "," "," ","Carriage Hills","Court"," ",""," ","309 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660770","-108.53707966","39.04906998","307"," "," "," ","Carriage Hills","Court"," ",""," ","307 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660771","-108.53710976","39.04891214","305"," "," "," ","Carriage Hills","Court"," ",""," ","305 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660772","-108.53707072","39.04873531","303"," "," "," ","Carriage Hills","Court"," ",""," ","303 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660773","-108.53702571","39.0485962","301"," "," "," ","Carriage Hills","Court"," ",""," ","301 Carriage Hills Court ","Grand Junction","81503","Mesa"
"1660774","-108.54276291","39.04805855","2751"," "," "," ","Unaweep","Avenue"," ",""," ","2751 Unaweep Avenue ","Grand Junction","81503","Mesa"
"1660775","-108.54236461","39.04813424","2753"," "," "," ","Unaweep","Avenue"," ",""," ","2753 Unaweep Avenue ","Grand Junction","81503","Mesa"
"1660776","-108.54210079","39.0479605","299"," "," "," ","Cherry","Lane"," ",""," ","299 Cherry Lane ","Grand Junction","81503","Mesa"
"1660777","-108.54210941","39.04813236","2755"," "," "," ","Unaweep","Avenue"," ",""," ","2755 Unaweep Avenue ","Grand Junction","81503","Mesa"
