"770047","-104.91587884","39.7189385","131","","North","","Krameria","Street","","","","131 North Krameria Street","","","Denver"
"770048","-104.97469946","39.76104005","3148","","","","Champa","Street","","","","3148 Champa Street","","","Denver"
"770049","-105.0403076","39.66574294","2767","","South","","Perry","Street","","","","2767 South Perry Street","","","Denver"
"770050","-104.96555212","39.72539823","590","","North","","Williams","Street","","","","590 North Williams Street","","","Denver"
"770051","-105.01722668","39.77559619","2453","","West","","43Rd","Avenue","","","","2453 West 43Rd Avenue","","","Denver"
"770052","-104.93127694","39.72266519","376","","North","","Dahlia","Street","","","","376 North Dahlia Street","","","Denver"
"770053","-104.9042583","39.75321003","2460","","North","","Poplar","Street","","","","2460 North Poplar Street","","","Denver"
"770054","-105.04762149","39.67622826","2220","","South","","Wolff","Street","","","","2220 South Wolff Street","","","Denver"
"770055","-104.96905807","39.69198182","1355","","South","","Franklin","Street","","","","1355 South Franklin Street","","","Denver"
"770056","-104.89322913","39.73758795","1315","","North","","Uinta","Street","","","","1315 North Uinta Street","","","Denver"
"770057","-104.97964395","39.72171134","340","","North","","Pearl","Street","","","","340 North Pearl Street","","","Denver"
"770058","-105.0038485","39.77121135","3932","","North","","Navajo","Street","","","","3932 North Navajo Street","","","Denver"
"770059","-104.91191016","39.72122478","265","","North","","Magnolia","Street","","","","265 North Magnolia Street","","","Denver"
"770060","-105.04356971","39.77374667","4170","","North","","Tennyson","Street","","","","4170 North Tennyson Street","","","Denver"
"770061","-104.90669299","39.66302505","7033","","East","","Bucknell","Place","","","","7033 East Bucknell Place","","","Denver"
"770062","-105.03935829","39.67183111","2520","","South","","Perry","Street","","","","2520 South Perry Street","","","Denver"
"770063","-104.94771402","39.7215246","325","","North","","Cook","Street","","","","325 North Cook Street","","","Denver"
"770064","-104.84472734","39.79464631","12394","","East","","Edwards","Place","","","","12394 East Edwards Place","","","Denver"
"770065","-104.98193968","39.70689964","527","","South","","Pennsylvania","Street","","","","527 South Pennsylvania Street","","","Denver"
"770066","-105.02132849","39.77876446","4514","","North","","Decatur","Street","","","","4514 North Decatur Street","","","Denver"
"770067","-104.990777","39.71454819","130","","West","","Bayaud","Avenue","","","","130 West Bayaud Avenue","","","Denver"
"770068","-104.95645849","39.76385621","3333","","North","","Elizabeth","Street","","","","3333 North Elizabeth Street","","","Denver"
"770069","-105.04209161","39.63784073","4142","","West","","Quinn","Place","","","","4142 West Quinn Place","","","Denver"
"770070","-104.82290483","39.78029148","14566","","East","","Elk","Place","","","","14566 East Elk Place","","","Denver"
"770071","-104.81175439","39.78821278","5213","","North","","Fraser","Street","","","","5213 North Fraser Street","","","Denver"
"770072","-104.99600793","39.72020679","246","","North","","Galapago","Street","","","","246 North Galapago Street","","","Denver"
"770073","-104.92194268","39.71041134","328","","South","","Holly","Street","","","","328 South Holly Street","","","Denver"
"770074","-104.91052846","39.70500407","6672","","East","","Center","Avenue","","","","6672 East Center Avenue","","","Denver"
"770075","-105.03678522","39.70537418","612","","South","","Newton","Street","","","","612 South Newton Street","","","Denver"
"770076","-104.97621429","39.74967595","823","","East","","22Nd","Avenue","","","","823 East 22Nd Avenue","","","Denver"
"770077","-105.03730094","39.74358769","1645","","North","","Newton","Street","","","","1645 North Newton Street","","","Denver"
"770078","-104.92033045","39.68355415","1801","","South","","Ivy","Street","","","","1801 South Ivy Street","","","Denver"
"770079","-104.94167679","39.72206987","359","","North","","Harrison","Street","","","","359 North Harrison Street","","","Denver"
"770080","-105.00429672","39.70128302","819","","South","","Osage","Street","","","","819 South Osage Street","","","Denver"
"770081","-105.03699026","39.72870165","720","","North","","Newton","Street","","","","720 North Newton Street","","","Denver"
"770082","-104.97313278","39.67368059","2370","","South","","Downing","Street","","","","2370 South Downing Street","","","Denver"
"770083","-104.95095986","39.6629162","2965","","South","","Saint Paul","Street","","","","2965 South Saint Paul Street","","","Denver"
"770084","-105.02962798","39.71159955","3299","","West","","Alameda","Avenue","","","","3299 West Alameda Avenue","","","Denver"
"770085","-105.05056706","39.72500426","4971","","West","","Hurst","Place","","","","4971 West Hurst Place","","","Denver"
"770086","-104.97902533","39.73559973","1221","","North","","Washington","Street","","","","1221 North Washington Street","","","Denver"
"770087","-104.94503553","39.69970055","920","","South","","Monroe","Street","","","","920 South Monroe Street","","","Denver"
"770088","-104.92576818","39.72767604","740","","North","","Glencoe","Street","","","","740 North Glencoe Street","","","Denver"
"770089","-105.03805735","39.72485149","510","","North","","Osceola","Street","","","","510 North Osceola Street","","","Denver"
"770090","-104.88123952","39.64714676","9226","","East","","Lehigh","Avenue","","","","9226 East Lehigh Avenue","","","Denver"
"770091","-105.03588631","39.72682228","630","","North","","Meade","Street","","","","630 North Meade Street","","","Denver"
"770092","-105.03865067","39.66220321","2965","","South","","Newton","Street","","","","2965 South Newton Street","","","Denver"
"770093","-104.95450658","39.76418759","3356","","North","","Clayton","Street","","","","3356 North Clayton Street","","","Denver"
"770094","-105.05137265","39.6885389","1555","","South","","Yates","Street","","","","1555 South Yates Street","","","Denver"
"770095","-104.96946166","39.75846347","1511","","East","","29Th","Avenue","","","","1511 East 29Th Avenue","","","Denver"
"770096","-104.93249968","39.65325547","3494","","South","","Dexter","Street","","","","3494 South Dexter Street","","","Denver"
"770097","-104.94972055","39.67238734","2434","","South","","Steele","Street","","","","2434 South Streeteele St","","","Denver"
"770098","-104.98245872","39.70640227","564","","South","","Logan","Street","","","","564 South Logan Street","","","Denver"
"770099","-105.04268429","39.63679706","4205","","West","","Rutgers","Place","","","","4205 West Rutgers Place","","","Denver"
"770100","-105.06306001","39.61541134","5665","","South","","Harlan","Street","","","","5665 South Harlan Street","","","Denver"
"770101","-105.05117083","39.63341456","4649","","South","","Xavier","Street","","","","4649 South Xavier Street","","","Denver"
"770102","-104.97890524","39.69720353","1064","","South","","Washington","Street","","","","1064 South Washington Street","","","Denver"
"770103","-104.93750081","39.7596026","2971","","North","","Bellaire","Street","","","","2971 North Bellaire Street","","","Denver"
"770104","-104.90613928","39.72638989","635","","North","","Pontiac","Street","","","","635 North Pontiac Street","","","Denver"
"770105","-104.95124501","39.66415295","3060","","East","","Bates","Avenue","","","","3060 East Bates Avenue","","","Denver"
"770106","-105.02428186","39.78868117","5065","","North","","Eliot","Street","","","","5065 North Eliot Street","","","Denver"
"770107","-105.04468807","39.69796529","4465","","West","","Tennessee","Avenue","","","","4465 West Tennessee Avenue","","","Denver"
"770108","-105.0200301","39.69974777","940","","South","","Clay","Street","","","","940 South Clay Street","","","Denver"
"770109","-104.99432534","39.72134436","317","","North","","Elati","Street","","","","317 North Elati Street","","","Denver"
"770110","-105.01629965","39.77382446","4147","","North","","Zuni","Street","","","","4147 North Zuni Street","","","Denver"
"770111","-105.00690722","39.70961499","1415","","West","","Dakota","Avenue","","","","1415 West Dakota Avenue","","","Denver"
"770112","-104.98004629","39.76079163","1165","","","","29Th","Street","","","","1165 29Th Street","","","Denver"
"770113","-104.94659561","39.76866385","3725","","North","","Madison","Street","","","","3725 North Madison Street","","","Denver"
"770114","-105.0520821","39.69151477","1383","","South","","Zenobia","Street","","","","1383 South Zenobia Street","","","Denver"
"770115","-104.97723882","39.67807772","2121","","South","","Emerson","Street","","","","2121 South Emerson Street","","","Denver"
"770116","-105.03914219","39.72423256","468","","North","","Perry","Street","","","","468 North Perry Street","","","Denver"
"770117","-104.95141652","39.73312703","1052","","North","","Milwaukee","Street","","","","1052 North Milwaukee Street","","","Denver"
"770118","-104.99235255","39.71983694","227","","North","","Cherokee","Street","","","","227 North Cherokee Street","","","Denver"
"770119","-104.98069271","39.70826129","457","","South","","Pearl","Street","","","","457 South Pearl Street","","","Denver"
"770120","-104.90197274","39.71384746","7355","","East","","Maple","Avenue","","","","7355 East Maple Avenue","","","Denver"
"770121","-104.88960931","39.65749901","8626","","East","","Eastman","Avenue","","","","8626 East Eastman Avenue","","","Denver"
"770122","-104.97542957","39.69673511","1094","","South","","Ogden","Street","","","","1094 South Ogden Street","","","Denver"
"770123","-105.04673139","39.65616745","3226","","South","","Wolff","Street","","","","3226 South Wolff Street","","","Denver"
"770124","-105.0376186","39.7293877","763","","North","","Newton","Street","","","","763 North Newton Street","","","Denver"
"770125","-105.02234837","39.69958425","930","","South","","Decatur","Street","","","","930 South Decatur Street","","","Denver"
"770126","-104.91219266","39.66247615","6532","","East","","Cornell","Avenue","","","","6532 East Cornell Avenue","","","Denver"
"770127","-105.05011297","39.77363459","4137","","North","","Xavier","Street","","","","4137 North Xavier Street","","","Denver"
"770128","-105.0326664","39.75919808","3412","","West","","Hayward","Place","","","","3412 West Hayward Place","","","Denver"
"770129","-104.99687923","39.67802615","2120","","South","","Platte River","Drive","","","","2120 South Platte River Drive","","","Denver"
"770130","-104.92261049","39.71435139","111","","South","","Holly","Street","","","","111 South Holly Street","","","Denver"
"770131","-104.92581651","39.64880022","3694","","South","","Hudson","Street","","","","3694 South Hudson Street","","","Denver"
"770132","-104.98382651","39.78137321","4671","","North","","Grant","Street","","","","4671 North Grant Street","","","Denver"
"770133","-105.05240659","39.76043054","3001","","North","","Zenobia","Street","","","","3001 North Zenobia Street","","","Denver"
"770134","-104.95615469","39.6883759","1555","","South","","Elizabeth","Street","","","","1555 South Elizabeth Street","","","Denver"
"770135","-105.00837964","39.76833413","3711","","North","","Quivas","Street","","","","3711 North Quivas Street","","","Denver"
"770136","-104.97197349","39.67241527","2438","","South","","Marion","Street","","","","2438 South Marion Street","","","Denver"
"770137","-104.95615723","39.69217543","1345","","South","","Elizabeth","Street","","","","1345 South Elizabeth Street","","","Denver"
"770138","-104.93713933","39.66328735","3001","","South","","Birch","Street","","","","3001 South Birch Street","","","Denver"
"770139","-105.03892523","39.78699072","4970","","North","","Perry","Street","","","","4970 North Perry Street","","","Denver"
"770140","-104.82146252","39.79181873","5455","","North","","Crystal","Street","","","","5455 North Crystal Street","","","Denver"
"770141","-105.03195277","39.72436615","3420","","West","","5Th","Avenue","","","","3420 West 5Th Avenue","","","Denver"
"770142","-104.93019476","39.69132773","1393","","South","","Eudora","Street","","","","1393 South Eudora Street","","","Denver"
"770143","-104.95434611","39.70299182","742","","South","","Clayton","Street","","","","742 South Clayton Street","","","Denver"
"770144","-105.01202477","39.69184403","1361","","South","","Tejon","Street","","","","1361 South Tejon Street","","","Denver"
"770145","-105.03275054","39.68482001","3401","","West","","Colorado","Avenue","","","","3401 West Colorado Avenue","","","Denver"
"770146","-105.04063162","39.63033471","4148","","West","","Chenango","Avenue","","","","4148 West Chenango Avenue","","","Denver"
"770147","-104.92699254","39.6478643","3794","","South","","Hudson","Street","","","","3794 South Hudson Street","","","Denver"
"770148","-104.95219437","39.78649838","4955","","North","","Milwaukee","Street","","","","4955 North Milwaukee Street","","","Denver"
"770149","-104.96737743","39.76957374","3775","","North","","Gilpin","Street","","","","3775 North Gilpin Street","","","Denver"
"770150","-105.04664345","39.76000768","2961","","North","","Vrain","Street","","","","2961 North Vrain Street","","","Denver"
"770151","-105.07179734","39.66755849","6800","","West","","Yale","Avenue","","","","6800 West Yale Avenue","","","Denver"
"770152","-105.04536026","39.67265062","2535","","South","","Utica","Street","","","","2535 South Utica Street","","","Denver"
"770153","-105.04131528","39.72355199","420","","North","","Raleigh","Street","","","","420 North Raleigh Street","","","Denver"
"770154","-104.92722415","39.73485383","1201","","North","","Forest","Street","","","","1201 North Forest Street","","","Denver"
"770155","-104.95149262","39.73930975","1440","","North","","Milwaukee","Street","","","","1440 North Milwaukee Street","","","Denver"
"770156","-104.90549642","39.76658572","3550","","North","","Pontiac","Street","","","","3550 North Pontiac Street","","","Denver"
"770157","-104.92722103","39.73567191","1255","","North","","Forest","Street","","","","1255 North Forest Street","","","Denver"
"770158","-104.94261615","39.73583644","1232","","North","","Jackson","Street","","","","1232 North Jackson Street","","","Denver"
"770159","-104.95781065","39.69434363","1218","","South","","Josephine","Street","","","","1218 South Josephine Street","","","Denver"
"770160","-105.04788642","39.63288584","4685","","West","","Temple","Place","","","","4685 West Temple Place","","","Denver"
"770161","-104.96751917","39.76414011","3347","","North","","Gilpin","Street","","","","3347 North Gilpin Street","","","Denver"
"770162","-105.03350261","39.76502953","3451","","West","","34Th","Avenue","","","","3451 West 34Th Avenue","","","Denver"
"770163","-104.95158685","39.7859218","4924","","North","","Milwaukee","Street","","","","4924 North Milwaukee Street","","","Denver"
"770164","-104.93139492","39.76074274","3030","","North","","Dahlia","Street","","","","3030 North Dahlia Street","","","Denver"
"770165","-104.9196225","39.70901353","406","","South","","Jersey","Street","","","","406 South Jersey Street","","","Denver"
"770166","-105.01001014","39.78648413","1895","","West","","Dixie","Place","","","","1895 West Dixie Place","","","Denver"
"770167","-104.91015326","39.74329634","1680","","North","","Niagara","Street","","","","1680 North Niagara Street","","","Denver"
"770168","-104.94824307","39.71573176","22","","South","","Adams","Street","","","","22 South Adams Street","","","Denver"
"770169","-104.93199736","39.65783779","3215","","South","","Dahlia","Street","","","","3215 South Dahlia Street","","","Denver"
"770170","-104.94320609","39.72646958","643","","North","","Jackson","Street","","","","643 North Jackson Street","","","Denver"
"770171","-104.83049504","39.7958428","5548","","North","","Worchester","Street","","","","5548 North Worchester Street","","","Denver"
"770172","-104.94353528","39.76474843","3703","","East","","Bruce Randolph","Avenue","","","","3703 East Bruce Randolph Avenue","","","Denver"
"770173","-104.93564505","39.68303017","4423","","East","","Bails","Place","","","","4423 East Bails Place","","","Denver"
"770174","-105.03612296","39.78458314","4841","","North","","Meade","Street","","","","4841 North Meade Street","","","Denver"
"770175","-104.90060432","39.64684317","7675","","East","","Mercer","Place","","","","7675 East Mercer Place","","","Denver"
"770176","-104.93469637","39.75802985","2882","","North","","Clermont","Street","","","","2882 North Clermont Street","","","Denver"
"770177","-104.94370783","39.76586656","3500","","North","","Garfield","Street","","","","3500 North Garfield Street","","","Denver"
"770178","-105.09798159","39.63274398","8961","","West","","Temple","Place","","","","8961 West Temple Place","","","Denver"
"770179","-104.98555428","39.77817709","4490","","North","","Lincoln","Street","","","","4490 North Lincoln Street","","","Denver"
"770180","-104.95549746","39.67599141","2225","","South","","Clayton","Street","","","","2225 South Clayton Street","","","Denver"
"770181","-104.97904923","39.67924154","2060","","South","","Washington","Street","","","","2060 South Washington Street","","","Denver"
"770182","-105.0345432","39.70419858","3585","","West","","Exposition","Avenue","","","","3585 West Exposition Avenue","","","Denver"
"770183","-105.04590381","39.70450379","4499","","West","","Exposition","Avenue","","","","4499 West Exposition Avenue","","","Denver"
"770184","-104.96186748","39.76265943","3234","","North","","Vine","Street","","","","3234 North Vine Street","","","Denver"
"770185","-104.92633504","39.68183757","5230","","East","","Jewell","Avenue","","","","5230 East Jewell Avenue","","","Denver"
"770186","-104.87262065","39.69848273","998","","South","","Elmira","Street","","","","998 South Elmira Street","","","Denver"
"770187","-104.92847949","39.74836121","2045","","North","","Fairfax","Street","","","","2045 North Fairfax Street","","","Denver"
"770188","-104.96282617","39.72852917","777","","North","","Vine","Street","","","","777 North Vine Street","","","Denver"
"770189","-105.00725486","39.67985181","1705","","West","","Pacific","Place","","","","1705 West Pacific Place","","","Denver"
"770190","-104.90701521","39.67702522","7023","","East","","Warren","Drive","","","","7023 East Warren Drive","","","Denver"
"770191","-104.96505795","39.768288","3703","","North","","High","Street","","","","3703 North High Street","","","Denver"
"770192","-104.97059603","39.76415399","3344","","North","","Lafayette","Street","","","","3344 North Lafayette Street","","","Denver"
"770193","-105.00097882","39.7725334","4039","","North","","Kalamath","Street","","","","4039 North Kalamath Street","","","Denver"
"770194","-105.10601482","39.63492355","9691","","West","","Stanford","Avenue","","","","9691 West Stanford Avenue","","","Denver"
"770195","-105.05077024","39.7750585","4312","","North","","Yates","Street","","","","4312 North Yates Street","","","Denver"
"770196","-104.97645907","39.74928173","818","","East","","22Nd","Avenue","","","","818 East 22Nd Avenue","","","Denver"
"770197","-104.87301467","39.70251223","725","","South","","Florence","Street","","","","725 South Florence Street","","","Denver"
"770198","-104.97788673","39.74573296","1847","","North","","Clarkson","Street","","","","1847 North Clarkson Street","","","Denver"
"770199","-104.96552025","39.69645164","1103","","South","","High","Street","","","","1103 South High Street","","","Denver"
"770200","-104.9923702","39.7213277","315","","North","","Cherokee","Street","","","","315 North Cherokee Street","","","Denver"
"770201","-104.92750272","39.69636879","5045","","East","","Missouri","Avenue","","","","5045 East Missouri Avenue","","","Denver"
"770202","-105.02798402","39.75518781","3153","","West","","26Th","Avenue","","","","3153 West 26Th Avenue","","","Denver"
"770203","-104.9571119","39.73919306","1440","","North","","Columbine","Street","","","","1440 North Columbine Street","","","Denver"
"770204","-104.97773645","39.75731727","2828","","","","Stout","Street","","","","2828 Streetout St","","","Denver"
"770205","-105.01203979","39.78577056","4900","","North","","Umatilla","Street","","","","4900 North Umatilla Street","","","Denver"
"770206","-104.96506581","39.75606893","2713","","North","","High","Street","","","","2713 North High Street","","","Denver"
"770207","-105.03446896","39.76414116","3493","","West","","33Rd","Avenue","","","","3493 West 33Rd Avenue","","","Denver"
"770208","-104.94553859","39.66706643","2716","","South","","Madison","Street","","","","2716 South Madison Street","","","Denver"
"770209","-104.91720528","39.75525693","2620","","North","","Kearney","Street","","","","2620 North Kearney Street","","","Denver"
"770210","-104.94696394","39.67913068","2055","","South","","Madison","Street","","","","2055 South Madison Street","","","Denver"
"770211","-105.03178754","39.74805712","2031","","North","","Julian","Street","","","","2031 North Julian Street","","","Denver"
"770212","-104.99496818","39.72291193","412","","North","","Fox","Street","","","","412 North Fox Street","","","Denver"
"770213","-104.91571231","39.68131031","1924","","South","","Leyden","Street","","","","1924 South Leyden Street","","","Denver"
"770214","-105.01733614","39.66712167","2445","","West","","Yale","Avenue","","","","2445 West Yale Avenue","","","Denver"
"770215","-104.88670766","39.73758983","1310","","North","","Xanthia","Street","","","","1310 North Xanthia Street","","","Denver"
"770216","-104.91667358","39.72169048","310","","North","","Kearney","Street","","","","310 North Kearney Street","","","Denver"
"770217","-104.99121094","39.72039204","251","","North","","Bannock","Street","","","","251 North Bannock Street","","","Denver"
"770218","-104.84029856","39.79784724","12731","","East","","Randolph","Place","","","","12731 East Randolph Place","","","Denver"
"770219","-104.96140361","39.66329122","2996","","South","","Gaylord","Street","","","","2996 South Gaylord Street","","","Denver"
"770220","-104.81248056","39.79290317","14955","","East","","54Th","Avenue","","","","14955 East 54Th Avenue","","","Denver"
"770221","-104.9841204","39.72210442","361","","North","","Grant","Street","","","","361 North Grant Street","","","Denver"
"770222","-104.95546249","39.68141603","1921","","South","","Clayton","Street","","","","1921 South Clayton Street","","","Denver"
"770223","-104.96560427","39.75402067","2540","","North","","Williams","Street","","","","2540 North Williams Street","","","Denver"
"770224","-104.91913856","39.71251415","231","","South","","Jasmine","Street","","","","231 South Jasmine Street","","","Denver"
"770225","-104.83118736","39.79116884","5245","","North","","Worchester","Street","","","","5245 North Worchester Street","","","Denver"
"770226","-104.97553692","39.75179777","2368","","North","","Emerson","Street","","","","2368 North Emerson Street","","","Denver"
"770227","-104.97475716","39.75903627","3043","","","","California","Street","","","","3043 California Street","","","Denver"
"770228","-104.97193445","39.68468947","1754","","South","","Marion","Street","","","","1754 South Marion Street","","","Denver"
"770229","-104.91961139","39.71164623","280","","South","","Jersey","Street","","","","280 South Jersey Street","","","Denver"
"770230","-104.96085686","39.68916075","1501","","South","","York","Street","","","","1501 South York Street","","","Denver"
"770231","-105.03917244","39.64981278","3801","","West","","Kenyon","Avenue","","","","3801 West Kenyon Avenue","","","Denver"
"770232","-105.04576576","39.67971041","2086","","South","","Vrain","Street","","","","2086 South Vrain Street","","","Denver"
"770233","-104.97175936","39.76602598","3510","","North","","Marion","Street","","","","3510 North Marion Street","","","Denver"
"770234","-105.01871555","39.66963451","2691","","West","","Water","Avenue","","","","2691 West Water Avenue","","","Denver"
"770235","-105.03038601","39.71783438","69","","North","","Irving","Street","","","","69 North Irving Street","","","Denver"
"770236","-104.92414147","39.68719946","1612","","South","","Grape","Street","","","","1612 South Grape Street","","","Denver"
"770237","-104.96928927","39.73471616","1156","","North","","Humboldt","Street","","","","1156 North Humboldt Street","","","Denver"
"770238","-104.96903803","39.71858648","100","","North","","Humboldt","Street","","","","100 North Humboldt Street","","","Denver"
"770239","-105.01909218","39.66651186","2640","","West","","Yale","Avenue","","","","2640 West Yale Avenue","","","Denver"
"770240","-105.05061461","39.77363376","4136","","North","","Yates","Street","","","","4136 North Yates Street","","","Denver"
"770241","-104.93864952","39.68765397","4155","","East","","Iowa","Avenue","","","","4155 East Iowa Avenue","","","Denver"
"770242","-105.02073025","39.69349956","1285","","South","","Clay","Street","","","","1285 South Clay Street","","","Denver"
"770243","-104.90545905","39.73365874","1130","","North","","Pontiac","Street","","","","1130 North Pontiac Street","","","Denver"
"770244","-105.07528183","39.66643182","2734","","South","","Teller","Street","","","","2734 South Teller Street","","","Denver"
"770245","-105.03989163","39.69344158","1280","","South","","Perry","Street","","","","1280 South Perry Street","","","Denver"
"770246","-105.04317339","39.77341845","4145","","North","","Stuart","Street","","","","4145 North Streetuart St","","","Denver"
"770247","-104.92199789","39.73477611","1160","","North","","Holly","Street","","","","1160 North Holly Street","","","Denver"
"770248","-104.91367538","39.74268802","1642","","North","","Locust","Street","","","","1642 North Locust Street","","","Denver"
"770249","-105.04015178","39.7735961","4160","","North","","Quitman","Street","","","","4160 North Quitman Street","","","Denver"
"770250","-104.74078355","39.77744337","4394","","North","","Nepal","Street","","","","4394 North Nepal Street","","","Denver"
"770251","-105.03267594","39.6627726","3002","","South","","King","Street","","","","3002 South King Street","","","Denver"
"770252","-105.01071359","39.68520864","1730","","South","","Tejon","Street","","","","1730 South Tejon Street","","","Denver"
"770253","-104.98073871","39.68859684","1541","","South","","Pearl","Street","","","","1541 South Pearl Street","","","Denver"
"770254","-105.02319174","39.77003396","3857","","North","","Eliot","Street","","","","3857 North Eliot Street","","","Denver"
"770255","-105.04900235","39.75990968","2975","","North","","Wolff","Street","","","","2975 North Wolff Street","","","Denver"
"770256","-105.05639986","39.7853613","4882","","North","","Chase","Street","","","","4882 North Chase Street","","","Denver"
"770257","-104.95691215","39.77876496","4490","","North","","Columbine","Street","","","","4490 North Columbine Street","","","Denver"
"770258","-105.01284526","39.71083943","2150","","West","","Alameda","Avenue","","","","2150 West Alameda Avenue","","","Denver"
"770259","-104.91429754","39.74440966","1731","","North","","Locust","Street","","","","1731 North Locust Street","","","Denver"
"770260","-104.75445855","39.77726721","20085","","East","","Mitchell","Circle","","","","20085 East Mitchell Circle","","","Denver"
"770261","-105.02438053","39.71908406","2946","","West","","Park","Place","","","","2946 West Park Place","","","Denver"
"770262","-104.90612622","39.7535489","2501","","North","","Pontiac","Street","","","","2501 North Pontiac Street","","","Denver"
"770263","-105.02449431","39.75212379","2930","","West","","24Th","Avenue","","","","2930 West 24Th Avenue","","","Denver"
